175.0	0.02
175.1	0.026
175.2	0.033
175.3	0.041
175.4	0.05
175.5	0.058
175.6	0.068
175.7	0.077
175.8	0.087
175.9	0.097
176.0	0.107
176.1	0.117
176.2	0.127
176.3	0.136
176.4	0.145
176.5	0.154
176.6	0.162
176.7	0.17
176.8	0.176
176.9	0.183
177.0	0.188
177.1	0.192
177.2	0.196
177.3	0.198
177.4	0.2
177.5	0.2
177.6	0.2
177.7	0.198
177.8	0.196
177.9	0.192
178.0	0.188
178.1	0.183
178.2	0.176
178.3	0.17
178.4	0.162
178.5	0.154
178.6	0.145
178.7	0.136
178.8	0.127
178.9	0.117
179.0	0.107
179.1	0.097
179.2	0.087
179.3	0.077
179.4	0.068
179.5	0.058
179.6	0.05
179.7	0.041
179.8	0.033
179.9	0.026
180.0	0.02
180.1	0.014
180.2	0.01
180.3	0.006
180.4	0.003
180.5	0.001
180.6	0.0
180.7	0.0
180.8	0.001
180.9	0.003
181.0	0.006
181.1	0.01
181.2	0.015
181.3	0.021
181.4	0.027
181.5	0.035
181.6	0.043
181.7	0.051
181.8	0.06
181.9	0.069
182.0	0.079
182.1	0.089
182.2	0.099
182.3	0.109
182.4	0.119
182.5	0.128
182.6	0.138
182.7	0.147
182.8	0.155
182.9	0.163
183.0	0.171
183.1	0.178
183.2	0.183
183.3	0.189
183.4	0.193
183.5	0.196
183.6	0.198
183.7	0.2
183.8	0.2
183.9	0.199
184.0	0.198
184.1	0.195
184.2	0.191
184.3	0.187
184.4	0.182
184.5	0.175
184.6	0.168
184.7	0.161
184.8	0.153
184.9	0.144
185.0	0.135
185.1	0.125
185.2	0.115
185.3	0.105
185.4	0.095
185.5	0.085
185.6	0.076
185.7	0.066
185.8	0.057
185.9	0.048
186.0	0.04
186.1	0.032
186.2	0.025
186.3	0.019
186.4	0.013
186.5	0.009
186.6	0.005
186.7	0.003
186.8	0.001
186.9	0.0
187.0	0.0
187.1	0.002
187.2	0.004
187.3	0.007
187.4	0.011
187.5	0.016
187.6	0.022
187.7	0.029
187.8	0.036
187.9	0.044
188.0	0.052
188.1	0.061
188.2	0.071
188.3	0.081
188.4	0.09
188.5	0.1
188.6	0.11
188.7	0.12
188.8	0.13
188.9	0.139
189.0	0.148
189.1	0.157
189.2	0.165
189.3	0.172
189.4	0.179
189.5	0.184
189.6	0.189
189.7	0.193
189.8	0.196
189.9	0.199
190.0	0.2
190.1	0.2
190.2	0.199
190.3	0.197
190.4	0.194
190.5	0.191
190.6	0.186
190.7	0.181
190.8	0.174
190.9	0.167
191.0	0.159
191.1	0.151
191.2	0.142
191.3	0.133
191.4	0.123
191.5	0.114
191.6	0.104
191.7	0.094
191.8	0.084
191.9	0.074
192.0	0.065
192.1	0.055
192.2	0.047
192.3	0.038
192.4	0.031
192.5	0.024
192.6	0.018
192.7	0.013
192.8	0.008
192.9	0.005
193.0	0.002
193.1	0.001
193.2	0.0
193.3	0.0
193.4	0.002
193.5	0.004
193.6	0.008
193.7	0.012
193.8	0.017
193.9	0.023
194.0	0.03
194.1	0.037
194.2	0.045
194.3	0.054
194.4	0.063
194.5	0.072
194.6	0.082
194.7	0.092
194.8	0.102
194.9	0.112
195.0	0.122
195.1	0.132
195.2	0.141
195.3	0.15
195.4	0.158
195.5	0.166
195.6	0.173
195.7	0.18
195.8	0.185
195.9	0.19
196.0	0.194
196.1	0.197
196.2	0.199
196.3	0.2
196.4	0.2
196.5	0.199
196.6	0.197
196.7	0.194
196.8	0.19
196.9	0.185
197.0	0.18
197.1	0.173
197.2	0.166
197.3	0.158
197.4	0.15
197.5	0.141
197.6	0.131
197.7	0.122
197.8	0.112
197.9	0.102
198.0	0.092
198.1	0.082
198.2	0.072
198.3	0.063
198.4	0.054
198.5	0.045
198.6	0.037
198.7	0.03
198.8	0.023
198.9	0.017
199.0	0.012
199.1	0.008
199.2	0.004
199.3	0.002
199.4	0.0
199.5	0.0
199.6	0.001
199.7	0.002
199.8	0.005
199.9	0.008
